id,映射[text_i18n]
500022,500002
500023,500003
500030,500030
500031,500031
500032,500002
500033,500003
500040,500030
500041,500041
500042,500002
500043,500003
500050,500030
500051,500051
500052,500002
500053,500003
500060,500030
500061,500030
500062,500002
500063,500003
500070,500030
500071,500071
500072,500002
500073,500003
510000,510000
510001,510001
510002,500002
510003,500003
510010,510010
510011,510011
510012,500002
510013,500003
510020,510020
510021,510021
510022,500002
510023,500003
510030,510030
510031,510031
510032,500002
510033,500003
510040,510040
510041,510041
510042,500002
510043,500003
510050,510050
510051,510051
510052,500002
510053,500003
520000,520000
520001,520001
520002,500002
520003,500003
520010,520010
520011,520011
520012,500002
520013,500003
520020,520020
520021,520021
520022,500002
520023,500003
520030,520030
520031,520031
520032,500002
520033,500003
520040,520040
520041,520041
520042,500002
520043,500003
520050,520050
520051,520051
520052,500002
520053,500003
530000,530000
530001,530001
530002,500002
530003,500003
530010,530010
530011,530011
530012,500002
530013,500003
530020,530020
530021,530021
530022,500002
530023,500003
530030,530030
530031,530031
530032,500002
530033,500003
530040,530040
530041,530041
530042,500002
530043,500003
530050,530050
530051,530051
530052,500002
530053,500003
530060,530060
530061,530061
530062,500002
530063,500003
530070,530070
530071,530071
530072,500002
530073,500003
530080,530080
530081,530081
530082,500002
530083,500003
530090,530090
530091,530091
530092,500002
530093,500003
530100,530100
530101,530101
530102,500002
530103,500003
530110,530110
530111,530111
530112,500002
530113,500003
540000,80020000
540001,540001
540002,500002
540003,500003
540010,80020040
540011,80020041
540012,500002
540013,500003
540020,540020
540021,540021
540022,500002
540023,500003
540100,80050000
540101,80050001
540102,500002
540103,500003
540110,80050010
540111,80050011
540112,500002
540113,500003
540120,80050020
540121,80050021
540122,500002
540123,500003
540200,80000000
540201,80000001
540202,500002
540203,500003
540210,80000010
540211,80000011
540212,500002
540213,500003
540220,80000020
540221,80000021
540222,500002
540223,500003
540300,80040000
540301,80040001
540302,500002
540303,500003
540310,80040030
540311,80040031
540312,500002
540313,500003
540320,80040090
540321,80040091
540322,500002
540323,500003
540400,80010000
540401,540401
540402,500002
540403,500003
540410,80010010
540411,80010011
540412,500002
540413,500003
540420,80010020
540421,80010021
540422,500002
540423,500003
540500,80000050
540501,80000051
540502,500002
540503,500003
540510,80000060
540511,80000061
540512,500002
540513,500003
540520,80000080
540521,540521
540522,500002
540523,500003
550000,90000
550001,550001
550002,500002
550003,500003
550010,90010
550011,550001
550012,500002
550013,500003
550020,90020
550021,550001
550022,500002
550023,500003
550030,90030
550031,550001
550032,500002
550033,500003
550040,90040
550041,550001
550042,500002
550043,500003
550050,90050
550051,550001
550052,500002
550053,500003
550060,90060
550061,550001
550062,500002
550063,500003
550070,90070
550071,550001
550072,500002
550073,500003
550080,90080
550081,550001
550082,500002
550083,500003
550090,90090
550091,550001
550092,500002
550093,500003
550100,90100
550101,550001
550102,500002
550103,500003
550110,90110
550111,550001
550112,500002
550113,500003
550120,90120
550121,550001
550122,500002
550123,500003
550130,90130
550131,550001
550132,500002
550133,500003
550140,90140
550141,550001
550142,500002
550143,500003
550150,90150
550151,550001
550152,500002
550153,500003
550160,90160
550161,550001
550162,500002
550163,500003
550170,90170
550171,550001
550172,500002
550173,500003
550180,90180
550181,550001
550182,500002
550183,500003
550190,90190
550191,550001
550192,500002
550193,500003
550200,90200
550201,550001
550202,500002
550203,500003
550210,90210
550211,550001
550212,500002
550213,500003
550220,90220
550221,550001
550222,500002
550223,500003
550230,90230
550231,550001
550232,500002
550233,500003
550240,90240
550241,550001
550242,500002
550243,500003
550250,90250
550251,550001
550252,500002
550253,500003
550260,90260
550261,550001
550262,500002
550263,500003
550270,90270
550271,550001
550272,500002
550273,500003
550280,90280
550281,550001
550282,500002
550283,500003
550290,90290
550291,550001
550292,500002
550293,500003
550300,90300
550301,550001
550302,500002
550303,500003
550310,90310
550311,550001
550312,500002
550313,500003
550320,90320
550321,550001
550322,500002
550323,500003
550330,90330
550331,550001
550332,500002
550333,500003
550340,90340
550341,550001
550342,500002
550343,500003
550350,90350
550351,550001
550352,500002
550353,500003
550360,90360
550361,550001
550362,500002
550363,500003
550370,90370
550371,550001
550372,500002
550373,500003
550380,90380
550381,550001
550382,500002
550383,500003
550390,90390
550391,550001
550392,500002
550393,500003
550400,90400
550401,550001
550402,500002
550403,500003
550410,90410
550411,550001
550412,500002
550413,500003
550420,90420
550421,550001
550422,500002
550423,500003
550430,90430
550431,550001
550432,500002
550433,500003
550440,90440
550441,550001
550442,500002
550443,500003
550450,90450
550451,550001
550452,500002
550453,500003
550460,90460
550461,550001
550462,500002
550463,500003
550470,90470
550471,550001
550472,500002
550473,500003
550480,90480
550481,550001
550482,500002
550483,500003
550490,90490
550491,550001
550492,500002
550493,500003
550500,90500
550501,550001
550502,500002
550503,500003
550510,90510
550511,550001
550512,500002
550513,500003
550520,90520
550521,550001
550522,500002
550523,500003
550530,90530
550531,550001
550532,500002
550533,500003
550540,90540
550541,550001
550542,500002
550543,500003
550550,90550
550551,550001
550552,500002
550553,500003
550560,90560
550561,550001
550562,500002
550563,500003
550570,90570
550571,550001
550572,500002
550573,500003
550580,90580
550581,550001
550582,500002
550583,500003
550590,90590
550591,550001
550592,500002
550593,500003
550600,90600
550601,550001
550602,500002
550603,500003
550610,90610
550611,550001
550612,500002
550613,500003
550620,90620
550621,550001
550622,500002
550623,500003
550630,90630
550631,550001
550632,500002
550633,500003
550640,90640
550641,550001
550642,500002
550643,500003
550650,4906500
550651,550001
550652,500002
550653,500003
550660,90660
550661,550001
550662,500002
550663,500003
550670,90670
550671,550001
550672,500002
550673,500003
550680,90680
550681,550001
550682,500002
550683,500003
550690,90690
550691,550001
550692,500002
550693,500003
550700,90700
550701,550001
550702,500002
550703,500003
550710,90710
550711,550001
550712,500002
550713,500003
550720,90720
550721,550001
550722,500002
550723,500003
550730,90730
550731,550001
550732,500002
550733,500003
550740,4907400
550741,550001
550742,500002
550743,500003
550750,90750
550751,550001
550752,500002
550753,500003
550760,90760
550761,550001
550762,500002
550763,500003
550770,90770
550771,550001
550772,500002
550773,500003
550780,90780
550781,550001
550782,500002
550783,500003
550790,90790
550791,550001
550792,500002
550793,500003
550800,90800
550801,550001
550802,500002
550803,500003
550810,90810
550811,550001
550812,500002
550813,500003
550820,90820
550821,550001
550822,500002
550823,500003
550830,90830
550831,550001
550832,500002
550833,500003
550840,90840
550841,550001
550842,500002
550843,500003
550850,90850
550851,550001
550852,500002
550853,500003
550860,90860
550861,550001
550862,500002
550863,500003
550870,90870
550871,550001
550872,500002
550873,500003
550880,90880
550881,550001
550882,500002
550883,500003
550890,90890
550891,550001
550892,500002
550893,500003
550900,90900
550901,550001
550902,500002
550903,500003
550910,90910
550911,550001
550912,500002
550913,500003
550920,90920
550921,550001
550922,500002
550923,500003
550930,90930
550931,550001
550932,500002
550933,500003
550940,90940
550941,550001
550942,500002
550943,500003
550950,90950
550951,550001
550952,500002
550953,500003
550960,90960
550961,550001
550962,500002
550963,500003
550970,90970
550971,550001
550972,500002
550973,500003
550980,90980
550981,550001
550982,500002
550983,500003
550990,90990
550991,550001
550992,500002
550993,500003
551000,91000
551001,550001
551002,500002
551003,500003
551010,91010
551011,550001
551012,500002
551013,500003
551020,91020
551021,550001
551022,500002
551023,500003
551030,91030
551031,550001
551032,500002
551033,500003
551040,91040
551041,550001
551042,500002
551043,500003
551050,91050
551051,550001
551052,500002
551053,500003
551060,91060
551061,550001
551062,500002
551063,500003
551070,91070
551071,550001
551072,500002
551073,500003
551080,91080
551081,550001
551082,500002
551083,500003
551090,91090
551091,550001
551092,500002
551093,500003
551100,91100
551101,550001
551102,500002
551103,500003
551110,91110
551111,550001
551112,500002
551113,500003
551120,91120
551121,550001
551122,500002
551123,500003
551130,91130
551131,550001
551132,500002
551133,500003
551140,91140
551141,550001
551142,500002
551143,500003
551150,91150
551151,550001
551152,500002
551153,500003
551160,91160
551161,550001
551162,500002
551163,500003
551170,91170
551171,550001
551172,500002
551173,500003
551180,91180
551181,550001
551182,500002
551183,500003
551190,91190
551191,550001
551192,500002
551193,500003
551200,91200
551201,550001
551202,500002
551203,500003
551210,91210
551211,550001
551212,500002
551213,500003
551220,91220
551221,550001
551222,500002
551223,500003
551230,91230
551231,550001
551232,500002
551233,500003
551240,91240
551241,550001
551242,500002
551243,500003
551250,91250
551251,550001
551252,500002
551253,500003
551260,91260
551261,550001
551262,500002
551263,500003
551270,91270
551271,550001
551272,500002
551273,500003
551280,91280
551281,550001
551282,500002
551283,500003
551290,91290
551291,550001
551292,500002
551293,500003
551300,91300
551301,550001
551302,500002
551303,500003
551310,91310
551311,550001
551312,500002
551313,500003
551320,91320
551321,550001
551322,500002
551323,500003
551330,91330
551331,550001
551332,500002
551333,500003
551340,91340
551341,550001
551342,500002
551343,500003
551350,91350
551351,550001
551352,500002
551353,500003
551360,91360
551361,550001
551362,500002
551363,500003
551370,91370
551371,550001
551372,500002
551373,500003
551380,91380
551381,550001
551382,500002
551383,500003
551390,91390
551391,550001
551392,500002
551393,500003
551400,91400
551401,550001
551402,500002
551403,500003
551410,91410
551411,550001
551412,500002
551413,500003
551420,91420
551421,550001
551422,500002
551423,500003
551430,91430
551431,550001
551432,500002
551433,500003
551440,91440
551441,550001
551442,500002
551443,500003
551450,91450
551451,550001
551452,500002
551453,500003
551460,91460
551461,550001
551462,500002
551463,500003
551470,91470
551471,550001
551472,500002
551473,500003
551480,91480
551481,550001
551482,500002
551483,500003
551490,91490
551491,550001
551492,500002
551493,500003
555000,95000
555001,550001
555002,500002
555003,500003
555010,95010
555011,550001
555012,500002
555013,500003
555020,95020
555021,550001
555022,500002
555023,500003
555030,95030
555031,550001
555032,500002
555033,500003
555040,95040
555041,550001
555042,500002
555043,500003
555050,95050
555051,550001
555052,500002
555053,500003
555060,95060
555061,550001
555062,500002
555063,500003
555070,95070
555071,550001
555072,500002
555073,500003
555080,95080
555081,550001
555082,500002
555083,500003
555090,95090
555091,550001
555092,500002
555093,500003
555100,95100
555101,550001
555102,500002
555103,500003
555110,95110
555111,550001
555112,500002
555113,500003
555120,95120
555121,550001
555122,500002
555123,500003
555130,95130
555131,550001
555132,500002
555133,500003
555140,95140
555141,550001
555142,500002
555143,500003
555150,95150
555151,550001
555152,500002
555153,500003
555160,95160
555161,550001
555162,500002
555163,500003
555170,95170
555171,550001
555172,500002
555173,500003
555180,95180
555181,550001
555182,500002
555183,500003
555190,95190
555191,550001
555192,500002
555193,500003
555200,95200
555201,550001
555202,500002
555203,500003
555210,95210
555211,550001
555212,500002
555213,500003
555220,95220
555221,550001
555222,500002
555223,500003
555230,95230
555231,550001
555232,500002
555233,500003
555240,95240
555241,550001
555242,500002
555243,500003
555250,95250
555251,550001
555252,500002
555253,500003
555260,95260
555261,550001
555262,500002
555263,500003
555270,95270
555271,550001
555272,500002
555273,500003
555280,95280
555281,550001
555282,500002
555283,500003
555290,95290
555291,550001
555292,500002
555293,500003
555300,95300
555301,550001
555302,500002
555303,500003
555310,95310
555311,550001
555312,500002
555313,500003
555320,95320
555321,550001
555322,500002
555323,500003
555330,95330
555331,550001
555332,500002
555333,500003
555340,95340
555341,550001
555342,500002
555343,500003
555350,95350
555351,550001
555352,500002
555353,500003
558000,98000
558001,550001
558002,500002
558003,500003
558010,98010
558011,550001
558012,500002
558013,500003
558020,98020
558021,550001
558022,500002
558023,500003
558030,98030
558031,550001
558032,500002
558033,500003
558040,98040
558041,550001
558042,500002
558043,500003
558050,98050
558051,550001
558052,500002
558053,500003
558060,98060
558061,550001
558062,500002
558063,500003
558070,98070
558071,550001
558072,500002
558073,500003
558080,98080
558081,550001
558082,500002
558083,500003
558090,98090
558091,550001
558092,500002
558093,500003
558100,98100
558101,550001
558102,500002
558103,500003
558110,98110
558111,550001
558112,500002
558113,500003
558120,98120
558121,550001
558122,500002
558123,500003
558130,98130
558131,550001
558132,500002
558133,500003
558140,98140
558141,550001
558142,500002
558143,500003
558150,98150
558151,550001
558152,500002
558153,500003
558160,98160
558161,550001
558162,500002
558163,500003
558170,98170
558171,550001
558172,500002
558173,500003
558180,98180
558181,550001
558182,500002
558183,500003
558190,98190
558191,550001
558192,500002
558193,500003
558200,98200
558201,550001
558202,500002
558203,500003
558210,98210
558211,550001
558212,500002
558213,500003
558220,98220
558221,550001
558222,500002
558223,500003
558230,98230
558231,550001
558232,500002
558233,500003
558240,98240
558241,550001
558242,500002
558243,500003
558250,98250
558251,550001
558252,500002
558253,500003
558260,98260
558261,550001
558262,500002
558263,500003
558270,98270
558271,550001
558272,500002
558273,500003
558280,98280
558281,550001
558282,500002
558283,500003
558290,98290
558291,550001
558292,500002
558293,500003
558300,98300
558301,550001
558302,500002
558303,500003
558310,98310
558311,550001
558312,500002
558313,500003
558320,98320
558321,550001
558322,500002
558323,500003
558330,98330
558331,550001
558332,500002
558333,500003
558340,98340
558341,550001
558342,500002
558343,500003
558350,98350
558351,550001
558352,500002
558353,500003
558360,98360
558361,550001
558362,500002
558363,500003
558370,98370
558371,550001
558372,500002
558373,500003
558380,98380
558381,550001
558382,500002
558383,500003
558390,98390
558391,550001
558392,500002
558393,500003
560000,10000
560001,560001
560002,500002
560003,500003
560010,10010
560011,560001
560012,500002
560013,500003
560020,10020
560021,560001
560022,500002
560023,500003
560030,10030
560031,560001
560032,500002
560033,500003
560040,10040
560041,560001
560042,500002
560043,500003
560050,10050
560051,560001
560052,500002
560053,500003
560060,10060
560061,560001
560062,500002
560063,500003
560070,10070
560071,560001
560072,500002
560073,500003
560080,10080
560081,560001
560082,500002
560083,500003
560090,10090
560091,560001
560092,500002
560093,500003
560100,10100
560101,560001
560102,500002
560103,500003
560110,10110
560111,560001
560112,500002
560113,500003
560120,10120
560121,560001
560122,500002
560123,500003
560130,10130
560131,560001
560132,500002
560133,500003
560140,10140
560141,560001
560142,500002
560143,500003
560150,10150
560151,560001
560152,500002
560153,500003
560160,10160
560161,560001
560162,500002
560163,500003
560170,10170
560171,560001
560172,500002
560173,500003
560180,10180
560181,560001
560182,500002
560183,500003
560190,10190
560191,560001
560192,500002
560193,500003
560200,10200
560201,560001
560202,500002
560203,500003
560210,10210
560211,560001
560212,500002
560213,500003
560220,10220
560221,560001
560222,500002
560223,500003
560230,10230
560231,560001
